location,date,total_cases,new_cases,total_deaths,new_deaths,new_cases_smoothed,new_deaths_smoothed,people_vaccinated,people_fully_vaccinated,Year,Month,Day
Pakistan,2020-02-28,2.0,2.0,0.0,0.0,0.286,0.0,0.0,0.0,2020,February,Friday
Pakistan,2020-02-29,2.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,2020,February,Saturday
Pakistan,2020-03-01,2.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,2020,March,Sunday
Pakistan,2020-03-02,4.0,2.0,0.0,0.0,0.571,0.0,0.0,0.0,2020,March,Monday
Pakistan,2020-03-03,4.0,0.0,0.0,0.0,0.571,0.0,0.0,0.0,2020,March,Tuesday
Pakistan,2020-03-04,4.0,0.0,0.0,0.0,0.571,0.0,0.0,0.0,2020,March,Wednesday
Pakistan,2020-03-05,5.0,1.0,0.0,0.0,0.714,0.0,0.0,0.0,2020,March,Thursday
Pakistan,2020-03-06,5.0,0.0,0.0,0.0,0.429,0.0,0.0,0.0,2020,March,Friday
Pakistan,2020-03-07,5.0,0.0,0.0,0.0,0.429,0.0,0.0,0.0,2020,March,Saturday
Pakistan,2020-03-08,6.0,1.0,0.0,0.0,0.571,0.0,0.0,0.0,2020,March,Sunday
Pakistan,2020-03-09,6.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,2020,March,Monday
Pakistan,2020-03-10,6.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,2020,March,Tuesday
Pakistan,2020-03-11,7.0,1.0,0.0,0.0,0.429,0.0,0.0,0.0,2020,March,Wednesday
Pakistan,2020-03-12,16.0,9.0,0.0,0.0,1.571,0.0,0.0,0.0,2020,March,Thursday
Pakistan,2020-03-13,19.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2020,March,Friday
Pakistan,2020-03-14,20.0,1.0,0.0,0.0,2.143,0.0,0.0,0.0,2020,March,Saturday
Pakistan,2020-03-15,21.0,1.0,0.0,0.0,2.143,0.0,0.0,0.0,2020,March,Sunday
Pakistan,2020-03-16,28.0,7.0,0.0,0.0,3.143,0.0,0.0,0.0,2020,March,Monday
Pakistan,2020-03-17,31.0,3.0,0.0,0.0,3.571,0.0,0.0,0.0,2020,March,Tuesday
Pakistan,2020-03-18,53.0,22.0,0.0,0.0,6.571,0.0,0.0,0.0,2020,March,Wednesday
Pakistan,2020-03-19,187.0,134.0,0.0,0.0,24.429,0.0,0.0,0.0,2020,March,Thursday
Pakistan,2020-03-20,241.0,54.0,0.0,0.0,31.714,0.0,0.0,0.0,2020,March,Friday
Pakistan,2020-03-21,302.0,61.0,2.0,2.0,40.286,0.286,0.0,0.0,2020,March,Saturday
Pakistan,2020-03-22,461.0,159.0,2.0,0.0,62.857,0.286,0.0,0.0,2020,March,Sunday
Pakistan,2020-03-23,495.0,34.0,3.0,1.0,66.714,0.429,0.0,0.0,2020,March,Monday
Pakistan,2020-03-24,646.0,151.0,3.0,0.0,87.857,0.429,0.0,0.0,2020,March,Tuesday
Pakistan,2020-03-25,784.0,138.0,5.0,2.0,104.429,0.714,0.0,0.0,2020,March,Wednesday
Pakistan,2020-03-26,887.0,103.0,6.0,1.0,100.0,0.857,0.0,0.0,2020,March,Thursday
Pakistan,2020-03-27,991.0,104.0,7.0,1.0,107.143,1.0,0.0,0.0,2020,March,Friday
Pakistan,2020-03-28,1057.0,66.0,8.0,1.0,107.857,0.857,0.0,0.0,2020,March,Saturday
Pakistan,2020-03-29,1235.0,178.0,9.0,1.0,110.571,1.0,0.0,0.0,2020,March,Sunday
Pakistan,2020-03-30,1408.0,173.0,11.0,2.0,130.429,1.143,0.0,0.0,2020,March,Monday
Pakistan,2020-03-31,1526.0,118.0,13.0,2.0,125.714,1.429,0.0,0.0,2020,March,Tuesday
Pakistan,2020-04-01,1625.0,99.0,18.0,5.0,120.143,1.857,0.0,0.0,2020,April,Wednesday
Pakistan,2020-04-02,1865.0,240.0,25.0,7.0,139.714,2.714,0.0,0.0,2020,April,Thursday
Pakistan,2020-04-03,2039.0,174.0,26.0,1.0,149.714,2.714,0.0,0.0,2020,April,Friday
Pakistan,2020-04-04,2291.0,252.0,31.0,5.0,176.286,3.286,0.0,0.0,2020,April,Saturday
Pakistan,2020-04-05,2450.0,159.0,35.0,4.0,173.571,3.714,0.0,0.0,2020,April,Sunday
Pakistan,2020-04-06,2708.0,258.0,40.0,5.0,185.714,4.143,0.0,0.0,2020,April,Monday
Pakistan,2020-04-07,3059.0,351.0,45.0,5.0,219.0,4.571,0.0,0.0,2020,April,Tuesday
Pakistan,2020-04-08,3505.0,446.0,51.0,6.0,268.571,4.714,0.0,0.0,2020,April,Wednesday
Pakistan,2020-04-09,4005.0,500.0,54.0,3.0,305.714,4.143,0.0,0.0,2020,April,Thursday
Pakistan,2020-04-10,4187.0,182.0,58.0,4.0,306.857,4.571,0.0,0.0,2020,April,Friday
Pakistan,2020-04-11,4489.0,302.0,63.0,5.0,314.0,4.571,0.0,0.0,2020,April,Saturday
Pakistan,2020-04-12,4695.0,206.0,66.0,3.0,320.714,4.429,0.0,0.0,2020,April,Sunday
Pakistan,2020-04-13,5011.0,316.0,86.0,20.0,329.0,6.571,0.0,0.0,2020,April,Monday
Pakistan,2020-04-14,5230.0,219.0,91.0,5.0,310.143,6.571,0.0,0.0,2020,April,Tuesday
Pakistan,2020-04-15,5496.0,266.0,93.0,2.0,284.429,6.0,0.0,0.0,2020,April,Wednesday
Pakistan,2020-04-16,5837.0,341.0,96.0,3.0,261.714,6.0,0.0,0.0,2020,April,Thursday
Pakistan,2020-04-17,6383.0,546.0,111.0,15.0,313.714,7.571,0.0,0.0,2020,April,Friday
Pakistan,2020-04-18,6919.0,536.0,128.0,17.0,347.143,9.286,0.0,0.0,2020,April,Saturday
Pakistan,2020-04-19,7025.0,106.0,135.0,7.0,332.857,9.857,0.0,0.0,2020,April,Sunday
Pakistan,2020-04-20,7638.0,613.0,143.0,8.0,375.286,8.143,0.0,0.0,2020,April,Monday
Pakistan,2020-04-21,8348.0,710.0,168.0,25.0,445.429,11.0,0.0,0.0,2020,April,Tuesday
Pakistan,2020-04-22,8418.0,70.0,176.0,8.0,417.429,11.857,0.0,0.0,2020,April,Wednesday
Pakistan,2020-04-23,9565.0,1147.0,201.0,25.0,532.571,15.0,0.0,0.0,2020,April,Thursday
Pakistan,2020-04-24,10076.0,511.0,212.0,11.0,527.571,14.429,0.0,0.0,2020,April,Friday
Pakistan,2020-04-25,11057.0,981.0,235.0,23.0,591.143,15.286,0.0,0.0,2020,April,Saturday
Pakistan,2020-04-26,11940.0,883.0,253.0,18.0,702.143,16.857,0.0,0.0,2020,April,Sunday
Pakistan,2020-04-27,12644.0,704.0,268.0,15.0,715.143,17.857,0.0,0.0,2020,April,Monday
Pakistan,2020-04-28,13328.0,684.0,281.0,13.0,711.429,16.143,0.0,0.0,2020,April,Tuesday
Pakistan,2020-04-29,13915.0,587.0,292.0,11.0,785.286,16.571,0.0,0.0,2020,April,Wednesday
Pakistan,2020-04-30,14612.0,697.0,312.0,20.0,721.0,15.857,0.0,0.0,2020,April,Thursday
Pakistan,2020-05-01,15469.0,857.0,343.0,31.0,770.429,18.714,0.0,0.0,2020,May,Friday
Pakistan,2020-05-02,16473.0,1004.0,361.0,18.0,773.714,18.0,0.0,0.0,2020,May,Saturday
Pakistan,2020-05-03,17699.0,1226.0,408.0,47.0,822.714,22.143,0.0,0.0,2020,May,Sunday
Pakistan,2020-05-04,19022.0,1323.0,437.0,29.0,911.143,24.143,0.0,0.0,2020,May,Monday
Pakistan,2020-05-05,20084.0,1062.0,457.0,20.0,965.143,25.143,0.0,0.0,2020,May,Tuesday
Pakistan,2020-05-06,20941.0,857.0,476.0,19.0,1003.714,26.286,0.0,0.0,2020,May,Wednesday
Pakistan,2020-05-07,22049.0,1108.0,514.0,38.0,1062.429,28.857,0.0,0.0,2020,May,Thursday
Pakistan,2020-05-08,23214.0,1165.0,526.0,12.0,1106.429,26.143,0.0,0.0,2020,May,Friday
Pakistan,2020-05-09,24644.0,1430.0,585.0,59.0,1167.286,32.0,0.0,0.0,2020,May,Saturday
Pakistan,2020-05-10,26435.0,1791.0,599.0,14.0,1248.0,27.286,0.0,0.0,2020,May,Sunday
Pakistan,2020-05-11,28736.0,2301.0,636.0,37.0,1387.714,28.429,0.0,0.0,2020,May,Monday
Pakistan,2020-05-12,30334.0,1598.0,659.0,23.0,1464.286,28.857,0.0,0.0,2020,May,Tuesday
Pakistan,2020-05-13,30941.0,607.0,667.0,8.0,1428.571,27.286,0.0,0.0,2020,May,Wednesday
Pakistan,2020-05-14,32674.0,1733.0,724.0,57.0,1517.857,30.0,0.0,0.0,2020,May,Thursday
Pakistan,2020-05-15,35298.0,2624.0,761.0,37.0,1726.286,33.571,0.0,0.0,2020,May,Friday
Pakistan,2020-05-16,35788.0,490.0,770.0,9.0,1592.0,26.429,0.0,0.0,2020,May,Saturday
Pakistan,2020-05-17,37218.0,1430.0,803.0,33.0,1540.429,29.143,0.0,0.0,2020,May,Sunday
Pakistan,2020-05-18,38799.0,1581.0,834.0,31.0,1437.571,28.286,0.0,0.0,2020,May,Monday
Pakistan,2020-05-19,40151.0,1352.0,873.0,39.0,1402.429,30.571,0.0,0.0,2020,May,Tuesday
Pakistan,2020-05-20,42125.0,1974.0,903.0,30.0,1597.714,33.714,0.0,0.0,2020,May,Wednesday
Pakistan,2020-05-21,43966.0,1841.0,939.0,36.0,1613.143,30.714,0.0,0.0,2020,May,Thursday
Pakistan,2020-05-22,48091.0,4125.0,1017.0,78.0,1827.571,36.571,0.0,0.0,2020,May,Friday
Pakistan,2020-05-23,48091.0,0.0,1017.0,0.0,1757.571,35.286,0.0,0.0,2020,May,Saturday
Pakistan,2020-05-24,52437.0,4346.0,1101.0,84.0,2174.143,42.571,0.0,0.0,2020,May,Sunday
Pakistan,2020-05-25,54601.0,2164.0,1133.0,32.0,2257.429,42.714,0.0,0.0,2020,May,Monday
Pakistan,2020-05-26,56349.0,1748.0,1167.0,34.0,2314.0,42.0,0.0,0.0,2020,May,Tuesday
Pakistan,2020-05-27,57705.0,1356.0,1197.0,30.0,2225.714,42.0,0.0,0.0,2020,May,Wednesday
Pakistan,2020-05-28,59151.0,1446.0,1225.0,28.0,2169.286,40.857,0.0,0.0,2020,May,Thursday
Pakistan,2020-05-29,61227.0,2076.0,1260.0,35.0,1876.571,34.714,0.0,0.0,2020,May,Friday
Pakistan,2020-05-30,64028.0,2801.0,1317.0,57.0,2276.714,42.857,0.0,0.0,2020,May,Saturday
Pakistan,2020-05-31,66457.0,2429.0,1395.0,78.0,2002.857,42.0,0.0,0.0,2020,May,Sunday
Pakistan,2020-06-01,69496.0,3039.0,1483.0,88.0,2127.857,50.0,0.0,0.0,2020,June,Monday
Pakistan,2020-06-02,72460.0,2964.0,1543.0,60.0,2301.571,53.714,0.0,0.0,2020,June,Tuesday
Pakistan,2020-06-03,76398.0,3938.0,1621.0,78.0,2670.429,60.571,0.0,0.0,2020,June,Wednesday
Pakistan,2020-06-04,80463.0,4065.0,1688.0,67.0,3044.571,66.143,0.0,0.0,2020,June,Thursday
Pakistan,2020-06-05,85264.0,4801.0,1770.0,82.0,3433.857,72.857,0.0,0.0,2020,June,Friday
Pakistan,2020-06-06,89249.0,3985.0,1838.0,68.0,3603.0,74.429,0.0,0.0,2020,June,Saturday
Pakistan,2020-06-07,93983.0,4734.0,1935.0,97.0,3932.286,77.143,0.0,0.0,2020,June,Sunday
Pakistan,2020-06-08,98943.0,4960.0,2002.0,67.0,4206.714,74.143,0.0,0.0,2020,June,Monday
Pakistan,2020-06-09,103671.0,4728.0,2067.0,65.0,4458.714,74.857,0.0,0.0,2020,June,Tuesday
Pakistan,2020-06-10,108317.0,4646.0,2172.0,105.0,4559.857,78.714,0.0,0.0,2020,June,Wednesday
Pakistan,2020-06-11,113702.0,5385.0,2255.0,83.0,4748.429,81.0,0.0,0.0,2020,June,Thursday
Pakistan,2020-06-12,119536.0,5834.0,2356.0,101.0,4896.0,83.714,0.0,0.0,2020,June,Friday
Pakistan,2020-06-13,125521.0,5985.0,2463.0,107.0,5181.714,89.286,0.0,0.0,2020,June,Saturday
Pakistan,2020-06-14,132405.0,6884.0,2551.0,88.0,5488.857,88.0,0.0,0.0,2020,June,Sunday
Pakistan,2020-06-15,139230.0,6825.0,2632.0,81.0,5755.286,90.0,0.0,0.0,2020,June,Monday
Pakistan,2020-06-16,144478.0,5248.0,2729.0,97.0,5829.571,94.571,0.0,0.0,2020,June,Tuesday
Pakistan,2020-06-17,148921.0,4443.0,2839.0,110.0,5800.571,95.286,0.0,0.0,2020,June,Wednesday
Pakistan,2020-06-18,154760.0,5839.0,2975.0,136.0,5865.429,102.857,0.0,0.0,2020,June,Thursday
Pakistan,2020-06-19,160118.0,5358.0,3093.0,118.0,5797.429,105.286,0.0,0.0,2020,June,Friday
Pakistan,2020-06-20,165062.0,4944.0,3229.0,136.0,5648.714,109.429,0.0,0.0,2020,June,Saturday
Pakistan,2020-06-21,171666.0,6604.0,3382.0,153.0,5608.714,118.714,0.0,0.0,2020,June,Sunday
Pakistan,2020-06-22,176617.0,4951.0,3501.0,119.0,5341.0,124.143,0.0,0.0,2020,June,Monday
Pakistan,2020-06-23,181088.0,4471.0,3590.0,89.0,5230.0,123.0,0.0,0.0,2020,June,Tuesday
Pakistan,2020-06-24,185034.0,3946.0,3695.0,105.0,5159.0,122.286,0.0,0.0,2020,June,Wednesday
Pakistan,2020-06-25,188926.0,3892.0,3755.0,60.0,4880.857,111.429,0.0,0.0,2020,June,Thursday
Pakistan,2020-06-26,192970.0,4044.0,3903.0,148.0,4693.143,115.714,0.0,0.0,2020,June,Friday
Pakistan,2020-06-27,195745.0,2775.0,3962.0,59.0,4383.286,104.714,0.0,0.0,2020,June,Saturday
Pakistan,2020-06-28,198883.0,3138.0,4035.0,73.0,3888.143,93.286,0.0,0.0,2020,June,Sunday
Pakistan,2020-06-29,202955.0,4072.0,4118.0,83.0,3762.571,88.143,0.0,0.0,2020,June,Monday
Pakistan,2020-06-30,206512.0,3557.0,4167.0,49.0,3632.0,82.429,0.0,0.0,2020,June,Tuesday
Pakistan,2020-07-01,209337.0,2825.0,4304.0,137.0,3471.857,87.0,0.0,0.0,2020,July,Wednesday
Pakistan,2020-07-02,213470.0,4133.0,4395.0,91.0,3506.286,91.429,0.0,0.0,2020,July,Thursday
Pakistan,2020-07-03,217809.0,4339.0,4473.0,78.0,3548.429,81.429,0.0,0.0,2020,July,Friday
Pakistan,2020-07-04,221896.0,4087.0,4551.0,78.0,3735.857,84.143,0.0,0.0,2020,July,Saturday
Pakistan,2020-07-05,225283.0,3387.0,4619.0,68.0,3771.429,83.429,0.0,0.0,2020,July,Sunday
Pakistan,2020-07-06,228474.0,3191.0,4712.0,93.0,3645.571,84.857,0.0,0.0,2020,July,Monday
Pakistan,2020-07-07,231818.0,3344.0,4762.0,50.0,3615.143,85.0,0.0,0.0,2020,July,Tuesday
Pakistan,2020-07-08,234509.0,2691.0,4839.0,77.0,3596.0,76.429,0.0,0.0,2020,July,Wednesday
Pakistan,2020-07-09,237489.0,2980.0,4922.0,83.0,3431.286,75.286,0.0,0.0,2020,July,Thursday
Pakistan,2020-07-10,240848.0,3359.0,4983.0,61.0,3291.286,72.857,0.0,0.0,2020,July,Friday
Pakistan,2020-07-11,243596.0,2748.0,5058.0,75.0,3100.0,72.429,0.0,0.0,2020,July,Saturday
Pakistan,2020-07-12,246351.0,2755.0,5123.0,65.0,3009.714,72.0,0.0,0.0,2020,July,Sunday
Pakistan,2020-07-13,248872.0,2521.0,5197.0,74.0,2914.0,69.286,0.0,0.0,2020,July,Monday
Pakistan,2020-07-14,251625.0,2753.0,5270.0,73.0,2829.571,72.571,0.0,0.0,2020,July,Tuesday
Pakistan,2020-07-15,253604.0,1979.0,5319.0,49.0,2727.857,68.571,0.0,0.0,2020,July,Wednesday
Pakistan,2020-07-16,255769.0,2165.0,5386.0,67.0,2611.429,66.286,0.0,0.0,2020,July,Thursday
Pakistan,2020-07-17,257914.0,2145.0,5426.0,40.0,2438.0,63.286,0.0,0.0,2020,July,Friday
Pakistan,2020-07-18,259999.0,2085.0,5475.0,49.0,2343.286,59.571,0.0,0.0,2020,July,Saturday
Pakistan,2020-07-19,261917.0,1918.0,5522.0,47.0,2223.714,57.0,0.0,0.0,2020,July,Sunday
Pakistan,2020-07-20,263496.0,1579.0,5568.0,46.0,2089.143,53.0,0.0,0.0,2020,July,Monday
Pakistan,2020-07-21,265083.0,1587.0,5599.0,31.0,1922.571,47.0,0.0,0.0,2020,July,Tuesday
Pakistan,2020-07-22,266096.0,1013.0,5639.0,40.0,1784.571,45.714,0.0,0.0,2020,July,Wednesday
Pakistan,2020-07-23,267428.0,1332.0,5677.0,38.0,1665.571,41.571,0.0,0.0,2020,July,Thursday
Pakistan,2020-07-24,269191.0,1763.0,5709.0,32.0,1611.0,40.429,0.0,0.0,2020,July,Friday
Pakistan,2020-07-25,270400.0,1209.0,5763.0,54.0,1485.857,41.143,0.0,0.0,2020,July,Saturday
Pakistan,2020-07-26,271887.0,1487.0,5787.0,24.0,1424.286,37.857,0.0,0.0,2020,July,Sunday
Pakistan,2020-07-27,273113.0,1226.0,5822.0,35.0,1373.857,36.286,0.0,0.0,2020,July,Monday
Pakistan,2020-07-28,274289.0,1176.0,5842.0,20.0,1315.143,34.714,0.0,0.0,2020,July,Tuesday
Pakistan,2020-07-29,275225.0,936.0,5865.0,23.0,1304.143,32.286,0.0,0.0,2020,July,Wednesday
Pakistan,2020-07-30,276288.0,1063.0,5892.0,27.0,1265.714,30.714,0.0,0.0,2020,July,Thursday
Pakistan,2020-07-31,277402.0,1114.0,5924.0,32.0,1173.0,30.714,0.0,0.0,2020,July,Friday
Pakistan,2020-08-01,278305.0,903.0,5951.0,27.0,1129.286,26.857,0.0,0.0,2020,August,Saturday
Pakistan,2020-08-02,279146.0,841.0,5970.0,19.0,1037.0,26.143,0.0,0.0,2020,August,Sunday
Pakistan,2020-08-03,279699.0,553.0,5976.0,6.0,940.857,22.0,0.0,0.0,2020,August,Monday
Pakistan,2020-08-04,280029.0,330.0,5984.0,8.0,820.0,20.286,0.0,0.0,2020,August,Tuesday
Pakistan,2020-08-05,280461.0,432.0,5999.0,15.0,748.0,19.143,0.0,0.0,2020,August,Wednesday
Pakistan,2020-08-06,281136.0,675.0,6014.0,15.0,692.571,17.429,0.0,0.0,2020,August,Thursday
Pakistan,2020-08-07,281863.0,727.0,6035.0,21.0,637.286,15.857,0.0,0.0,2020,August,Friday
Pakistan,2020-08-08,282645.0,782.0,6054.0,19.0,620.0,14.714,0.0,0.0,2020,August,Saturday
Pakistan,2020-08-09,283487.0,842.0,6074.0,20.0,620.143,14.857,0.0,0.0,2020,August,Sunday
Pakistan,2020-08-10,284121.0,634.0,6082.0,8.0,631.714,15.143,0.0,0.0,2020,August,Monday
Pakistan,2020-08-11,284660.0,539.0,6097.0,15.0,661.571,16.143,0.0,0.0,2020,August,Tuesday
Pakistan,2020-08-12,285191.0,531.0,6112.0,15.0,675.714,16.143,0.0,0.0,2020,August,Wednesday
Pakistan,2020-08-13,285921.0,730.0,6129.0,17.0,683.571,16.429,0.0,0.0,2020,August,Thursday
Pakistan,2020-08-14,286674.0,753.0,6139.0,10.0,687.286,14.857,0.0,0.0,2020,August,Friday
Pakistan,2020-08-15,287300.0,626.0,6153.0,14.0,665.0,14.143,0.0,0.0,2020,August,Saturday
Pakistan,2020-08-16,288047.0,747.0,6162.0,9.0,651.429,12.571,0.0,0.0,2020,August,Sunday
Pakistan,2020-08-17,288717.0,670.0,6168.0,6.0,656.571,12.286,0.0,0.0,2020,August,Monday
Pakistan,2020-08-18,289215.0,498.0,6175.0,7.0,650.714,11.143,0.0,0.0,2020,August,Tuesday
Pakistan,2020-08-19,289832.0,617.0,6190.0,15.0,663.0,11.143,0.0,0.0,2020,August,Wednesday
Pakistan,2020-08-20,290445.0,613.0,6201.0,11.0,646.286,10.286,0.0,0.0,2020,August,Thursday
Pakistan,2020-08-21,290958.0,513.0,6209.0,8.0,612.0,10.0,0.0,0.0,2020,August,Friday
Pakistan,2020-08-22,291588.0,630.0,6219.0,10.0,612.571,9.429,0.0,0.0,2020,August,Saturday
Pakistan,2020-08-23,292174.0,586.0,6231.0,12.0,589.571,9.857,0.0,0.0,2020,August,Sunday
Pakistan,2020-08-24,292765.0,591.0,6235.0,4.0,578.286,9.571,0.0,0.0,2020,August,Monday
Pakistan,2020-08-25,293261.0,496.0,6244.0,9.0,578.0,9.857,0.0,0.0,2020,August,Tuesday
Pakistan,2020-08-26,293711.0,450.0,6255.0,11.0,554.143,9.286,0.0,0.0,2020,August,Wednesday
Pakistan,2020-08-27,294193.0,482.0,6267.0,12.0,535.429,9.429,0.0,0.0,2020,August,Thursday
Pakistan,2020-08-28,294638.0,445.0,6274.0,7.0,525.714,9.286,0.0,0.0,2020,August,Friday
Pakistan,2020-08-29,295053.0,415.0,6283.0,9.0,495.0,9.143,0.0,0.0,2020,August,Saturday
Pakistan,2020-08-30,295372.0,319.0,6284.0,1.0,456.857,7.571,0.0,0.0,2020,August,Sunday
Pakistan,2020-08-31,295636.0,264.0,6288.0,4.0,410.143,7.571,0.0,0.0,2020,August,Monday
Pakistan,2020-09-01,295849.0,213.0,6294.0,6.0,369.714,7.143,0.0,0.0,2020,September,Tuesday
Pakistan,2020-09-02,296149.0,300.0,6298.0,4.0,348.286,6.143,0.0,0.0,2020,September,Wednesday
Pakistan,2020-09-03,296590.0,441.0,6318.0,20.0,342.429,7.286,0.0,0.0,2020,September,Thursday
Pakistan,2020-09-04,297014.0,424.0,6328.0,10.0,339.429,7.714,0.0,0.0,2020,September,Friday
Pakistan,2020-09-05,297512.0,498.0,6335.0,7.0,351.286,7.429,0.0,0.0,2020,September,Saturday
Pakistan,2020-09-06,298025.0,513.0,6340.0,5.0,379.0,8.0,0.0,0.0,2020,September,Sunday
Pakistan,2020-09-07,298509.0,484.0,6342.0,2.0,410.429,7.714,0.0,0.0,2020,September,Monday
Pakistan,2020-09-08,298903.0,394.0,6345.0,3.0,436.286,7.286,0.0,0.0,2020,September,Tuesday
Pakistan,2020-09-09,299233.0,330.0,6350.0,5.0,440.571,7.429,0.0,0.0,2020,September,Wednesday
Pakistan,2020-09-10,299659.0,426.0,6359.0,9.0,438.429,5.857,0.0,0.0,2020,September,Thursday
Pakistan,2020-09-11,299855.0,196.0,6365.0,6.0,405.857,5.286,0.0,0.0,2020,September,Friday
Pakistan,2020-09-12,300371.0,516.0,6370.0,5.0,408.429,5.0,0.0,0.0,2020,September,Saturday
Pakistan,2020-09-13,300955.0,584.0,6373.0,3.0,418.571,4.714,0.0,0.0,2020,September,Sunday
Pakistan,2020-09-14,301481.0,526.0,6379.0,6.0,424.571,5.286,0.0,0.0,2020,September,Monday
Pakistan,2020-09-15,302020.0,539.0,6383.0,4.0,445.286,5.429,0.0,0.0,2020,September,Tuesday
Pakistan,2020-09-16,302424.0,404.0,6389.0,6.0,455.857,5.571,0.0,0.0,2020,September,Wednesday
Pakistan,2020-09-17,303089.0,665.0,6393.0,4.0,490.0,4.857,0.0,0.0,2020,September,Thursday
Pakistan,2020-09-18,303634.0,545.0,6399.0,6.0,539.857,4.857,0.0,0.0,2020,September,Friday
Pakistan,2020-09-19,304386.0,752.0,6408.0,9.0,573.571,5.429,0.0,0.0,2020,September,Saturday
Pakistan,2020-09-20,305031.0,645.0,6415.0,7.0,582.286,6.0,0.0,0.0,2020,September,Sunday
Pakistan,2020-09-21,305671.0,640.0,6416.0,1.0,598.571,5.286,0.0,0.0,2020,September,Monday
Pakistan,2020-09-22,306304.0,633.0,6420.0,4.0,612.0,5.286,0.0,0.0,2020,September,Tuesday
Pakistan,2020-09-23,306886.0,582.0,6424.0,4.0,637.429,5.0,0.0,0.0,2020,September,Wednesday
Pakistan,2020-09-24,307418.0,532.0,6432.0,8.0,618.429,5.571,0.0,0.0,2020,September,Thursday
Pakistan,2020-09-25,308217.0,799.0,6437.0,5.0,654.714,5.429,0.0,0.0,2020,September,Friday
Pakistan,2020-09-26,309015.0,798.0,6444.0,7.0,661.286,5.143,0.0,0.0,2020,September,Saturday
Pakistan,2020-09-27,309581.0,566.0,6451.0,7.0,650.0,5.143,0.0,0.0,2020,September,Sunday
Pakistan,2020-09-28,310275.0,694.0,6457.0,6.0,657.714,5.857,0.0,0.0,2020,September,Monday
Pakistan,2020-09-29,310841.0,566.0,6466.0,9.0,648.143,6.571,0.0,0.0,2020,September,Tuesday
Pakistan,2020-09-30,311516.0,675.0,6474.0,8.0,661.429,7.143,0.0,0.0,2020,September,Wednesday
Pakistan,2020-10-01,312263.0,747.0,6479.0,5.0,692.143,6.714,0.0,0.0,2020,October,Thursday
Pakistan,2020-10-02,312806.0,543.0,6484.0,5.0,655.571,6.714,0.0,0.0,2020,October,Friday
Pakistan,2020-10-03,313431.0,625.0,6499.0,15.0,630.857,7.857,0.0,0.0,2020,October,Saturday
Pakistan,2020-10-04,313984.0,553.0,6507.0,8.0,629.0,8.0,0.0,0.0,2020,October,Sunday
Pakistan,2020-10-05,314616.0,632.0,6513.0,6.0,620.143,8.0,0.0,0.0,2020,October,Monday
Pakistan,2020-10-06,315260.0,644.0,6517.0,4.0,631.286,7.286,0.0,0.0,2020,October,Tuesday
Pakistan,2020-10-07,315727.0,467.0,6523.0,6.0,601.571,7.0,0.0,0.0,2020,October,Wednesday
Pakistan,2020-10-08,316351.0,624.0,6535.0,12.0,584.0,8.0,0.0,0.0,2020,October,Thursday
Pakistan,2020-10-09,316934.0,583.0,6544.0,9.0,589.714,8.571,0.0,0.0,2020,October,Friday
Pakistan,2020-10-10,317595.0,661.0,6552.0,8.0,594.857,7.571,0.0,0.0,2020,October,Saturday
Pakistan,2020-10-11,318266.0,671.0,6558.0,6.0,611.714,7.286,0.0,0.0,2020,October,Sunday
Pakistan,2020-10-12,318932.0,666.0,6570.0,12.0,616.571,8.143,0.0,0.0,2020,October,Monday
Pakistan,2020-10-13,319317.0,385.0,6580.0,10.0,579.571,9.0,0.0,0.0,2020,October,Tuesday
Pakistan,2020-10-14,319848.0,531.0,6588.0,8.0,588.714,9.286,0.0,0.0,2020,October,Wednesday
Pakistan,2020-10-15,320463.0,615.0,6601.0,13.0,587.429,9.429,0.0,0.0,2020,October,Thursday
Pakistan,2020-10-16,321218.0,755.0,6614.0,13.0,612.0,10.0,0.0,0.0,2020,October,Friday
Pakistan,2020-10-17,321811.0,593.0,6621.0,7.0,602.286,9.857,0.0,0.0,2020,October,Saturday
Pakistan,2020-10-18,322452.0,641.0,6638.0,17.0,598.0,11.429,0.0,0.0,2020,October,Sunday
Pakistan,2020-10-19,323019.0,567.0,6654.0,16.0,583.857,12.0,0.0,0.0,2020,October,Monday
Pakistan,2020-10-20,323459.0,440.0,6659.0,5.0,591.714,11.286,0.0,0.0,2020,October,Tuesday
Pakistan,2020-10-21,324084.0,625.0,6673.0,14.0,605.143,12.143,0.0,0.0,2020,October,Wednesday
Pakistan,2020-10-22,324744.0,660.0,6692.0,19.0,611.571,13.0,0.0,0.0,2020,October,Thursday
Pakistan,2020-10-23,325480.0,736.0,6702.0,10.0,608.857,12.571,0.0,0.0,2020,October,Friday
Pakistan,2020-10-24,326216.0,736.0,6715.0,13.0,629.286,13.429,0.0,0.0,2020,October,Saturday
Pakistan,2020-10-25,327063.0,847.0,6727.0,12.0,658.714,12.714,0.0,0.0,2020,October,Sunday
Pakistan,2020-10-26,327895.0,832.0,6736.0,9.0,696.571,11.714,0.0,0.0,2020,October,Monday
Pakistan,2020-10-27,328602.0,707.0,6739.0,3.0,734.714,11.429,0.0,0.0,2020,October,Tuesday
